"","PD","SR","cellid"
"10006",295.353211877,5,"10006"
"10007",295.353211877,5,"10007"
"10009",2346.0622842624,25,"10009"
"10010",1690.3063952973,19,"10010"
"10011",214.4669065753,1,"10011"
"10012",214.4669065753,1,"10012"
"10025",754.881433133,7,"10025"
"10026",214.466907584,1,"10026"
"10031",2935.28005199443,31,"10031"
"10032",217.2961496253,2,"10032"
"10033",217.2961496253,2,"10033"
"10034",1212.5454151274,9,"10034"
"10035",214.4669065753,1,"10035"
"10036",214.4669065753,1,"10036"
"10037",214.4669065753,1,"10037"
"10038",214.4669065753,1,"10038"
"10039",214.4669065753,1,"10039"
"10040",214.4669065753,1,"10040"
"10041",214.4669065753,1,"10041"
"10042",214.4669065753,1,"10042"
"10043",214.4669065753,1,"10043"
"10044",214.4669065753,1,"10044"
"10045",428.9338141426,2,"10045"
"10046",214.4669065753,1,"10046"
"10047",214.4669065753,1,"10047"
"10048",214.4669065753,1,"10048"
"10049",214.4669065753,1,"10049"
"10050",214.4669065753,1,"10050"
"10051",345.8791275253,3,"10051"
"10052",3159.30722609628,33,"10052"
"10063",2903.1533089846,29,"10063"
"10064",217.2961496253,2,"10064"
"10065",217.2961496253,2,"10065"
"10066",217.2961496253,2,"10066"
"10067",343.0498844753,2,"10067"
"10068",214.4669065753,1,"10068"
"10069",214.4669065753,1,"10069"
"10070",214.4669065753,1,"10070"
"10105",326.1486896953,3,"10105"
"10106",326.1486896953,3,"10106"
"10107",217.2961496253,2,"10107"
"10108",217.2961496253,2,"10108"
"10109",217.2961496253,2,"10109"
"10110",217.2961496253,2,"10110"
"10111",326.1486896953,3,"10111"
"10112",326.1486896953,3,"10112"
"10113",326.1486896953,3,"10113"
"10114",326.1486896953,3,"10114"
"10115",214.4669065753,1,"10115"
"10116",214.4669065753,1,"10116"
"10117",323.3194466453,2,"10117"
"10118",323.3194466453,2,"10118"
"10119",323.3194466453,2,"10119"
"10120",323.3194466453,2,"10120"
"10121",214.4669065753,1,"10121"
"10122",214.4669065753,1,"10122"
"10134",1107.26236508877,9,"10134"
"10136",214.466906576,1,"10136"
"10137",295.353211877,5,"10137"
"10138",295.353211877,5,"10138"
"10141",2506.9032727818,28,"10141"
"10142",2109.9560166211,23,"10142"
"10143",214.4669065753,1,"10143"
"10144",214.4669065753,1,"10144"
"10157",1726.332456347,18,"10157"
"10163",2788.93573566988,29,"10163"
"10164",431.763057199,3,"10164"
"10165",1215.3746581774,10,"10165"
"10166",1212.5454151274,9,"10166"
"10167",214.4669065753,1,"10167"
"10168",214.4669065753,1,"10168"
"10169",214.4669065753,1,"10169"
"10170",214.4669065753,1,"10170"
"10171",214.4669065753,1,"10171"
"10172",214.4669065753,1,"10172"
"10173",214.4669065753,1,"10173"
"10174",214.4669065753,1,"10174"
"10175",214.4669065753,1,"10175"
"10176",214.4669065753,1,"10176"
"10177",214.4669065753,1,"10177"
"10178",214.4669065753,1,"10178"
"10179",214.4669065753,1,"10179"
"10180",214.4669065753,1,"10180"
"10181",214.4669065753,1,"10181"
"10182",217.2961496253,2,"10182"
"10183",796.7304743582,7,"10183"
"10184",2379.2789143295,22,"10184"
"10194",2808.6413531769,27,"10194"
"10195",836.5808416943,5,"10195"
"10196",217.2961496253,2,"10196"
"10197",217.2961496253,2,"10197"
"10198",655.9897438983,6,"10198"
"10199",454.7316675953,4,"10199"
"10200",217.2961496253,2,"10200"
"10201",217.2961496253,2,"10201"
"10236",326.1486896953,3,"10236"
"10237",326.1486896953,3,"10237"
"10238",217.2961496253,2,"10238"
"10239",217.2961496253,2,"10239"
"10240",217.2961496253,2,"10240"
"10241",326.1486896953,3,"10241"
"10242",326.1486896953,3,"10242"
"10243",326.1486896953,3,"10243"
"10244",326.1486896953,3,"10244"
"10245",214.4669065753,1,"10245"
"10246",323.3194466453,2,"10246"
"10247",323.3194466453,2,"10247"
"10248",214.4669065753,1,"10248"
"10249",323.3194466453,2,"10249"
"10250",323.3194466453,2,"10250"
"10251",214.4669065753,1,"10251"
"10252",214.4669065753,1,"10252"
"10265",873.5288919153,6,"10265"
"10266",214.466906576,1,"10266"
"10267",295.353211877,5,"10267"
"10268",295.353211877,5,"10268"
"10269",278.546344437,4,"10269"
"10272",2242.3203696006,25,"10272"
"10273",1576.226683333,15,"10273"
"10274",214.4669065753,1,"10274"
"10275",214.4669065753,1,"10275"
"10287",1176.195831467,11,"10287"
"10293",2433.79814941618,25,"10293"
"10294",217.2961496253,2,"10294"
"10295",1059.9817509834,9,"10295"
"10297",659.4427755864,5,"10297"
"10298",214.4669065753,1,"10298"
"10299",214.4669065753,1,"10299"
"10300",214.4669065753,1,"10300"
"10301",214.4669065753,1,"10301"
"10302",214.4669065753,1,"10302"
"10303",214.4669065753,1,"10303"
"10304",214.4669065753,1,"10304"
"10305",214.4669065753,1,"10305"
"10306",214.4669065753,1,"10306"
"10307",214.4669065753,1,"10307"
"10308",214.4669065753,1,"10308"
"10309",214.4669065753,1,"10309"
"10310",214.4669065753,1,"10310"
"10311",214.4669065753,1,"10311"
"10312",217.2961496253,2,"10312"
"10313",345.8791275253,3,"10313"
"10314",3176.2656360787,34,"10314"
"10315",214.466906592,1,"10315"
"10324",2267.6009358421,25,"10324"
"10325",2122.9096014167,21,"10325"
"10326",217.2961496253,2,"10326"
"10327",217.2961496253,2,"10327"
"10328",979.0744526793,9,"10328"
"10329",942.5204805883,9,"10329"
"10330",326.1486896953,3,"10330"
"10331",217.2961496253,2,"10331"
"10332",217.2961496253,2,"10332"
"10367",370.1399558253,4,"10367"
"10368",326.1486896953,3,"10368"
"10369",217.2961496253,2,"10369"
"10370",217.2961496253,2,"10370"
"10371",217.2961496253,2,"10371"
"10372",326.1486896953,3,"10372"
"10373",326.1486896953,3,"10373"
"10374",326.1486896953,3,"10374"
"10375",326.1486896953,3,"10375"
"10376",217.2961496253,2,"10376"
"10377",323.3194466453,2,"10377"
"10378",323.3194466453,2,"10378"
"10379",323.3194466453,2,"10379"
"10380",214.4669065753,1,"10380"
"10381",214.4669065753,1,"10381"
"10382",214.4669065753,1,"10382"
"10383",214.4669065753,1,"10383"
"10384",214.4669065753,1,"10384"
"10396",1211.14940457877,10,"10396"
"10397",214.466906576,1,"10397"
"10398",214.466906576,1,"10398"
"10399",239.491436663,2,"10399"
"10400",295.353211877,5,"10400"
"10401",214.466907579,1,"10401"
"10404",1885.2537011734,17,"10404"
"10405",716.8654750563,5,"10405"
"10406",323.3194466453,2,"10406"
"10407",214.4669065753,1,"10407"
"10408",214.4669065753,1,"10408"
"10419",1514.0365013237,16,"10419"
"10425",2418.9780105683,25,"10425"
"10426",217.2961496253,2,"10426"
"10427",1215.3746581774,10,"10427"
"10428",1212.5454151274,9,"10428"
"10429",214.4669065753,1,"10429"
"10430",605.4103470853,4,"10430"
"10431",214.4669065753,1,"10431"
"10432",214.4669065753,1,"10432"
"10433",214.4669065753,1,"10433"
"10434",214.4669065753,1,"10434"
"10435",214.4669065753,1,"10435"
"10436",214.4669065753,1,"10436"
"10437",214.4669065753,1,"10437"
"10438",214.4669065753,1,"10438"
"10439",214.4669065753,1,"10439"
"10440",214.4669065753,1,"10440"
"10441",214.4669065753,1,"10441"
"10442",214.4669065753,1,"10442"
"10443",214.4669065753,1,"10443"
"10444",217.2961496253,2,"10444"
"10445",345.8791275253,3,"10445"
"10446",3527.7981052085,38,"10446"
"10447",1302.4083185177,11,"10447"
"10455",2157.2558066266,24,"10455"
"10456",2815.2890276377,30,"10456"
"10457",876.9825432391,6,"10457"
"10458",326.1486896953,3,"10458"
"10459",805.6602350493,7,"10459"
"10460",1052.8656098093,10,"10460"
"10461",454.7316675953,4,"10461"
"10462",326.1486896953,3,"10462"
"10463",217.2961496253,2,"10463"
"10498",370.1399558253,4,"10498"
"10499",326.1486896953,3,"10499"
"10500",326.1486896953,3,"10500"
"10501",217.2961496253,2,"10501"
"10502",217.2961496253,2,"10502"
"10503",326.1486896953,3,"10503"
"10504",326.1486896953,3,"10504"
"10505",217.2961496253,2,"10505"
"10506",217.2961496253,2,"10506"
"10507",326.1486896953,3,"10507"
"10508",323.3194466453,2,"10508"
"10509",323.3194466453,2,"10509"
"10510",214.4669065753,1,"10510"
"10511",214.4669065753,1,"10511"
"10512",214.4669065753,1,"10512"
"10513",214.4669065753,1,"10513"
"10514",214.4669065753,1,"10514"
"10515",214.4669065753,1,"10515"
"10527",1080.6321326766,9,"10527"
"10528",214.466906576,1,"10528"
"10529",214.466906576,1,"10529"
"10530",278.546344437,4,"10530"
"10531",272.704293586,3,"10531"
"10535",2041.3847895304,19,"10535"
"10536",716.8654750563,5,"10536"
"10537",214.4669065753,1,"10537"
"10538",214.4669065753,1,"10538"
"10539",214.4669065753,1,"10539"
"10548",792.2986312203,5,"10548"
"10549",1383.519229422,15,"10549"
"10555",2518.6805434377,25,"10555"
"10556",217.2961496253,2,"10556"
"10557",1083.9372569732,10,"10557"
"10559",1212.5454151274,9,"10559"
"10560",214.4669065753,1,"10560"
"10561",1190.7491537398,7,"10561"
"10562",214.4669065753,1,"10562"
"10563",407.5205562153,2,"10563"
"10564",214.4669065753,1,"10564"
"10565",214.4669065753,1,"10565"
"10566",214.4669065753,1,"10566"
"10567",214.4669065753,1,"10567"
"10568",214.4669065753,1,"10568"
"10569",214.4669065753,1,"10569"
"10570",214.4669065753,1,"10570"
"10571",214.4669065753,1,"10571"
"10572",214.4669065753,1,"10572"
"10573",214.4669065753,1,"10573"
"10574",217.2961496253,2,"10574"
"10575",345.8791275253,3,"10575"
"10576",2221.5586174035,20,"10576"
"10577",3339.8459704805,35,"10577"
"10578",2293.711383298,26,"10578"
"10585",436.4097268183,3,"10585"
"10586",2817.2756761937,31,"10586"
"10587",1980.3934719792,18,"10587"
"10588",539.3129289993,6,"10588"
"10589",326.1486896953,3,"10589"
"10590",1052.8656098093,10,"10590"
"10591",679.4028988513,6,"10591"
"10592",326.1486896953,3,"10592"
"10593",217.2961496253,2,"10593"
"10594",370.1399558253,4,"10594"
"10629",370.1399558253,4,"10629"
"10630",326.1486896953,3,"10630"
"10631",217.2961496253,2,"10631"
"10632",326.1486896953,3,"10632"
"10633",217.2961496253,2,"10633"
"10634",326.1486896953,3,"10634"
"10635",326.1486896953,3,"10635"
"10636",217.2961496253,2,"10636"
"10637",326.1486896953,3,"10637"
"10638",326.1486896953,3,"10638"
"10639",326.1486896953,3,"10639"
"10640",323.3194466453,2,"10640"
"10641",214.4669065753,1,"10641"
"10642",214.4669065753,1,"10642"
"10643",214.4669065753,1,"10643"
"10644",214.4669065753,1,"10644"
"10645",214.4669065753,1,"10645"
"10646",214.4669065753,1,"10646"
"10647",214.4669065753,1,"10647"
"10658",1328.52008436577,11,"10658"
"10659",214.466906576,1,"10659"
"10660",214.466906576,1,"10660"
"10661",278.546344437,4,"10661"
"10662",272.704293586,3,"10662"
"10663",272.704293586,3,"10663"
"10666",214.4669075883,1,"10666"
"10667",1486.524625831,13,"10667"
"10668",323.3194466453,2,"10668"
"10669",214.4669065753,1,"10669"
"10670",214.4669065753,1,"10670"
"10671",214.4669065753,1,"10671"
"10680",966.645566986,8,"10680"
"10687",2245.7423356665,21,"10687"
"10688",217.2961496253,2,"10688"
"10689",1215.3746581762,10,"10689"
"10690",214.466905579,1,"10690"
"10691",214.4669065753,1,"10691"
"10692",214.4669065753,1,"10692"
"10693",1055.6944218898,6,"10693"
"10694",407.5205562153,2,"10694"
"10695",214.4669065753,1,"10695"
"10696",214.4669065753,1,"10696"
"10697",214.4669065753,1,"10697"
"10698",214.4669065753,1,"10698"
"10699",214.4669065753,1,"10699"
"10700",214.4669065753,1,"10700"
"10701",214.4669065753,1,"10701"
"10702",214.4669065753,1,"10702"
"10703",214.4669065753,1,"10703"
"10704",214.4669065753,1,"10704"
"10705",217.2961496253,2,"10705"
"10706",217.2961496253,2,"10706"
"10707",345.8791275253,3,"10707"
"10708",2831.2861926027,29,"10708"
"10709",3669.0146479737,39,"10709"
"10710",2120.542221134,24,"10710"
"10717",2836.5596826439,29,"10717"
"10718",1868.7601610792,17,"10718"
"10719",217.2961496253,2,"10719"
"10720",539.3129289993,6,"10720"
"10721",1052.8656098093,10,"10721"
"10722",679.4028988513,6,"10722"
"10723",326.1486896953,3,"10723"
"10724",217.2961496253,2,"10724"
"10725",490.9241485783,5,"10725"
"10760",370.1399558253,4,"10760"
"10761",326.1486896953,3,"10761"
"10762",326.1486896953,3,"10762"
"10763",217.2961496253,2,"10763"
"10764",326.1486896953,3,"10764"
"10765",326.1486896953,3,"10765"
"10766",217.2961496253,2,"10766"
"10767",446.9328824563,4,"10767"
"10768",446.9328824563,4,"10768"
"10769",326.1486896953,3,"10769"
"10770",323.3194466453,2,"10770"
"10771",323.3194466453,2,"10771"
"10772",214.4669065753,1,"10772"
"10773",214.4669065753,1,"10773"
"10774",214.4669065753,1,"10774"
"10775",214.4669065753,1,"10775"
"10776",214.4669065753,1,"10776"
"10777",214.4669065753,1,"10777"
"10778",214.4669065753,1,"10778"
"10788",758.06862880017,4,"10788"
"10789",1198.0028124636,10,"10789"
"10790",214.466906576,1,"10790"
"10791",214.466906576,1,"10791"
"10792",272.704293586,3,"10792"
"10793",272.704293586,3,"10793"
"10797",1724.9527240324,15,"10797"
"10798",716.8654750563,5,"10798"
"10799",214.4669065753,1,"10799"
"10800",214.4669065753,1,"10800"
"10801",214.4669065753,1,"10801"
"10802",214.4669065753,1,"10802"
"10811",1383.519229422,15,"10811"
"10817",1760.6411745653,17,"10817"
"10818",1831.3925442188,18,"10818"
"10819",651.0031057264,5,"10819"
"10821",998.0785065504,8,"10821"
"10822",214.4669065753,1,"10822"
"10823",954.5357914084,5,"10823"
"10824",214.4669065753,1,"10824"
"10825",214.4669065753,1,"10825"
"10826",214.4669065753,1,"10826"
"10827",214.4669065753,1,"10827"
"10828",214.4669065753,1,"10828"
"10829",214.4669065753,1,"10829"
"10830",214.4669065753,1,"10830"
"10831",214.4669065753,1,"10831"
"10832",214.4669065753,1,"10832"
"10833",214.4669065753,1,"10833"
"10834",214.4669065753,1,"10834"
"10835",214.4669065753,1,"10835"
"10836",217.2961496253,2,"10836"
"10837",217.2961496253,2,"10837"
"10838",217.2961496253,2,"10838"
"10839",3032.2953901957,30,"10839"
"10840",3103.9966138422,32,"10840"
"10841",670.8479950103,5,"10841"
"10847",2674.9706008689,29,"10847"
"10848",2095.7169821502,20,"10848"
"10849",683.9288935991,5,"10849"
"10850",519.6014123893,5,"10850"
"10851",648.1843902893,6,"10851"
"10852",942.5204805883,9,"10852"
"10853",454.7316675953,4,"10853"
"10854",217.2961496253,2,"10854"
"10855",490.9241485783,5,"10855"
"10856",490.9241485783,5,"10856"
"10891",370.1399558253,4,"10891"
"10892",326.1486896953,3,"10892"
"10893",217.2961496253,2,"10893"
"10894",217.2961496253,2,"10894"
"10895",217.2961496253,2,"10895"
"10896",217.2961496253,2,"10896"
"10897",217.2961496253,2,"10897"
"10898",326.1486896953,3,"10898"
"10899",446.9328824563,4,"10899"
"10900",326.1486896953,3,"10900"
"10901",326.1486896953,3,"10901"
"10902",323.3194466453,2,"10902"
"10903",323.3194466453,2,"10903"
"10904",214.4669065753,1,"10904"
"10905",214.4669065753,1,"10905"
"10906",214.4669065753,1,"10906"
"10907",214.4669065753,1,"10907"
"10908",214.4669065753,1,"10908"
"10909",214.4669065753,1,"10909"
"10910",214.4669065753,1,"10910"
"10919",546.30449495017,3,"10919"
"10920",1200.98087127777,9,"10920"
"10923",278.546344437,4,"10923"
"10924",272.704293586,3,"10924"
"10925",284.400620027,4,"10925"
"10926",214.466906577,1,"10926"
"10929",1693.8363166674,15,"10929"
"10930",214.4669065753,1,"10930"
"10931",214.4669065753,1,"10931"
"10932",214.4669065753,1,"10932"
"10933",214.4669065753,1,"10933"
"10934",214.4669065753,1,"10934"
"10935",214.4669065753,1,"10935"
"10942",1383.519229422,15,"10942"
"10949",1831.3925442188,18,"10949"
"10950",1999.769445237,18,"10950"
"10951",1000.9077496004,9,"10951"
"10953",659.4427755864,5,"10953"
"10954",214.4669065753,1,"10954"
"10955",407.5205562153,2,"10955"
"10956",214.4669065753,1,"10956"
"10957",214.4669065753,1,"10957"
"10958",214.4669065753,1,"10958"
"10959",214.4669065753,1,"10959"
"10960",214.4669065753,1,"10960"
"10961",214.4669065753,1,"10961"
"10962",214.4669065753,1,"10962"
"10963",214.4669065753,1,"10963"
"10964",214.4669065753,1,"10964"
"10965",214.4669065753,1,"10965"
"10966",214.4669065753,1,"10966"
"10967",217.2961496253,2,"10967"
"10968",217.2961496253,2,"10968"
"10969",345.8791275253,3,"10969"
"10970",431.7630582023,3,"10970"
"10971",2559.5496216622,25,"10971"
"10972",2953.4862583032,29,"10972"
"10974",214.466907578,1,"10974"
"10977",2412.0057060031,31,"10977"
"10978",1768.7132222836,20,"10978"
"10979",1868.4475978844,19,"10979"
"10980",1340.8608729594,11,"10980"
"10981",519.2023393353,4,"10981"
"10982",326.1486896953,3,"10982"
"10983",454.7316675953,4,"10983"
"10984",326.1486896953,3,"10984"
"10985",326.1486896953,3,"10985"
"10986",217.2961496253,2,"10986"
"10987",490.9241485783,5,"10987"
"11022",370.1399558253,4,"11022"
"11023",326.1486896953,3,"11023"
"11024",217.2961496253,2,"11024"
"11025",217.2961496253,2,"11025"
"11026",217.2961496253,2,"11026"
"11027",217.2961496253,2,"11027"
"11028",326.1486896953,3,"11028"
"11029",446.9328824563,4,"11029"
"11030",326.1486896953,3,"11030"
"11031",326.1486896953,3,"11031"
"11032",323.3194466453,2,"11032"
"11033",323.3194466453,2,"11033"
"11034",214.4669065753,1,"11034"
"11035",214.4669065753,1,"11035"
"11036",214.4669065753,1,"11036"
"11037",214.4669065753,1,"11037"
"11038",214.4669065753,1,"11038"
"11039",214.4669065753,1,"11039"
"11040",214.4669065753,1,"11040"
"11041",214.4669065753,1,"11041"
"11049",214.466907574,1,"11049"
"11050",1200.98087127777,9,"11050"
"11054",272.704293586,3,"11054"
"11055",278.546345437,4,"11055"
"11056",214.466906577,1,"11056"
"11059",1479.3694090927,14,"11059"
"11060",716.8654750563,5,"11060"
"11061",214.4669065753,1,"11061"
"11062",214.4669065753,1,"11062"
"11063",214.4669065753,1,"11063"
"11064",214.4669065753,1,"11064"
"11065",214.4669065753,1,"11065"
"11066",214.4669065753,1,"11066"
"11073",2515.4542395248,26,"11073"
"11080",1831.3925442188,18,"11080"
"11081",805.0651972914,7,"11081"
"11082",1046.9977571584,10,"11082"
"11083",998.0785065504,8,"11083"
"11084",214.4669065753,1,"11084"
"11085",214.4669065753,1,"11085"
"11086",407.5205562153,2,"11086"
"11087",214.4669065753,1,"11087"
"11088",214.4669065753,1,"11088"
"11089",214.4669065753,1,"11089"
"11090",214.4669065753,1,"11090"
"11091",214.4669065753,1,"11091"
"11092",214.4669065753,1,"11092"
"11093",214.4669065753,1,"11093"
"11094",214.4669065753,1,"11094"
"11095",214.4669065753,1,"11095"
"11096",214.4669065753,1,"11096"
"11097",217.2961496253,2,"11097"
"11098",217.2961496253,2,"11098"
"11099",217.2961496253,2,"11099"
"11100",217.2961496253,2,"11100"
"11101",431.7630582023,3,"11101"
"11102",2359.0737069932,22,"11102"
"11103",2427.714966647,25,"11103"
"11104",2503.5713304118,28,"11104"
"11105",214.466907578,1,"11105"
"11107",2367.0432958031,29,"11107"
"11108",214.466907578,1,"11108"
"11109",2184.4066331026,26,"11109"
"11110",1400.9356529914,12,"11110"
"11111",431.7630582051,3,"11111"
"11112",217.2961496253,2,"11112"
"11113",217.2961496253,2,"11113"
"11114",326.1486896953,3,"11114"
"11115",326.1486896953,3,"11115"
"11116",217.2961496253,2,"11116"
"11117",490.9241485783,5,"11117"
"11118",370.1399558253,4,"11118"
"11153",370.1399558253,4,"11153"
"11154",446.9328824453,4,"11154"
"11155",326.1486896953,3,"11155"
"11156",326.1486896953,3,"11156"
"11157",217.2961496253,2,"11157"
"11158",217.2961496253,2,"11158"
"11159",217.2961496253,2,"11159"
"11160",326.1486896953,3,"11160"
"11161",326.1486896953,3,"11161"
"11162",326.1486896953,3,"11162"
"11163",326.1486896953,3,"11163"
"11164",323.3194466453,2,"11164"
"11165",214.4669065753,1,"11165"
"11166",214.4669065753,1,"11166"
"11167",214.4669065753,1,"11167"
"11168",214.4669065753,1,"11168"
"11169",214.4669065753,1,"11169"
"11170",214.4669065753,1,"11170"
"11171",214.4669065753,1,"11171"
"11172",214.4669065753,1,"11172"
"11173",214.4669065753,1,"11173"
"11177",214.4669065753,1,"11177"
"11178",214.4669065753,1,"11178"
"11179",214.4669065753,1,"11179"
"11180",214.4669065753,1,"11180"
"11181",1304.86791075877,10,"11181"
"11182",270.792906939,3,"11182"
"11185",272.704293586,3,"11185"
"11186",277.258673403,4,"11186"
"11187",232.005284868,3,"11187"
"11188",214.466906577,1,"11188"
"11191",1479.3694090927,14,"11191"
"11192",214.4669065753,1,"11192"
"11193",214.4669065753,1,"11193"
"11194",214.4669065753,1,"11194"
