Unique_ID,TREEname,TREEvalue
6338,Notorynchus_cepedianus,1
6339,Alopias_vulpinus,1
6339,Lamna_nasus,1
6340,Lamna_nasus,1
6341,Lamna_nasus,1
6342,Lamna_nasus,1
6343,Lamna_nasus,1
6344,Lamna_nasus,1
6345,Lamna_nasus,1
6346,Lamna_nasus,1
6347,Lamna_nasus,1
6348,Lamna_nasus,1
6349,Lamna_nasus,1
6350,Lamna_nasus,1
6351,Lamna_nasus,1
6374,Lamna_nasus,1
6375,Lamna_nasus,1
6376,Lamna_nasus,1
6377,Lamna_nasus,1
6378,Lamna_nasus,1
6379,Lamna_nasus,1
6380,Lamna_nasus,1
6381,Lamna_nasus,1
6382,Lamna_nasus,1
6383,Lamna_nasus,1
6384,Lamna_nasus,1
6385,Lamna_nasus,1
6386,Lamna_nasus,1
6387,Lamna_nasus,1
6388,Lamna_nasus,1
6389,Lamna_nasus,1
6390,Lamna_nasus,1
6391,Lamna_nasus,1
6392,Lamna_nasus,1
6392,Prionace_glauca,1
6393,Euprotomicrus_bispinatus,1
6393,Lamna_nasus,1
6393,Prionace_glauca,1
6394,Euprotomicrus_bispinatus,1
6394,Lamna_nasus,1
6394,Prionace_glauca,1
6395,Carcharodon_carcharias,1
6395,Euprotomicrus_bispinatus,1
6395,Lamna_nasus,1
6395,Prionace_glauca,1
6396,Carcharodon_carcharias,1
6396,Euprotomicrus_bispinatus,1
6396,Lamna_nasus,1
6396,Prionace_glauca,1
6396,Somniosus_antarcticus,1
6397,Carcharodon_carcharias,1
6397,Euprotomicrus_bispinatus,1
6397,Lamna_nasus,1
6397,Prionace_glauca,1
6398,Carcharodon_carcharias,1
6398,Etmopterus_lucifer,1
6398,Euprotomicrus_bispinatus,1
6398,Lamna_nasus,1
6398,Prionace_glauca,1
6398,Somniosus_antarcticus,1
6399,Apristurus_exsanguis,1
6399,Bythaelurus_dawsoni,1
6399,Carcharodon_carcharias,1
6399,Etmopterus_lucifer,1
6399,Etmopterus_molleri,1
6399,Euprotomicrus_bispinatus,1
6399,Lamna_nasus,1
6399,Prionace_glauca,1
6399,Proscymnodon_plunketi,1
6399,Somniosus_antarcticus,1
6400,Apristurus_exsanguis,1
6400,Carcharodon_carcharias,1
6400,Etmopterus_lucifer,1
6400,Etmopterus_molleri,1
6400,Euprotomicrus_bispinatus,1
6400,Lamna_nasus,1
6400,Prionace_glauca,1
6400,Somniosus_antarcticus,1
